total,pde,data,ic,bc,amplitude,lr
0.013627097941935062,474985.71875,0.00013222558482084423,0.00035279965959489346,0.0004085152759216726,0.002388232620432973,0.001
0.01357039250433445,516729.5625,0.0001317600253969431,0.0003698776417877525,0.00037083125789649785,0.002403496066108346,0.001
0.013891786336898804,490873.4375,0.00013490104174707085,0.0003609602863434702,0.0003945342905353755,0.002393492730334401,0.001
0.013309868052601814,501558.78125,0.000128936895634979,0.0003919232985936105,0.0003934853011742234,0.002347402973100543,0.001
0.014669849537312984,462705.75,0.0001424088841304183,0.0003808608162216842,0.00042920824489556253,0.0023926720023155212,0.001
0.013973085209727287,480680.625,0.00013563016545958817,0.00035577788366936147,0.0004167101869825274,0.0023824386298656464,0.001
0.01362992636859417,470742.4375,0.0001323762262472883,0.00036969216307625175,0.0003668252902571112,0.002404519123956561,0.001
0.014511787332594395,524231.9375,0.00014103301509749144,0.0003598964831326157,0.0004087963607162237,0.0024139026645570993,0.001
0.014098734594881535,482692.90625,0.0001369918609270826,0.0003734222846105695,0.0003788471804000437,0.002341312123462558,0.001
0.013545450754463673,468433.65625,0.0001314880937570706,0.0003658308705780655,0.00037960457848384976,0.002392307622358203,0.001
0.013540256768465042,477866.40625,0.00013131642481312156,0.00036028525209985673,0.00041012061410583556,0.0023410371504724026,0.001
0.013060572557151318,498926.5625,0.00012657586194109172,0.0003596615279093385,0.0003997988242190331,0.0023256021086126566,0.001
0.013892222195863724,455737.5625,0.00013490395213011652,0.0003581327327992767,0.0003964044735766947,0.0024558333680033684,0.001
0.013681741431355476,519914.125,0.0001327606732957065,0.0003655763284768909,0.0003977949672844261,0.0023987966123968363,0.001
0.013665620237588882,464612.59375,0.00013288750778883696,0.00034029979724437,0.0003662338713183999,0.002360263140872121,0.001
0.012966071255505085,497949.9375,0.0001258345291716978,0.0003387938777450472,0.0003784795990213752,0.00239805830642581,0.001
0.013160919770598412,499972.90625,0.0001276326074730605,0.00034549873089417815,0.00040253347833640873,0.002364299027249217,0.001
0.013531040400266647,496178.78125,0.00013128644786775112,0.0003602178185246885,0.00039603456389158964,0.0024270692374557257,0.001
0.013187379576265812,515356.0625,0.0001280080177821219,0.00035111064789816737,0.0003764144785236567,0.002281596651300788,0.001
0.013321595266461372,504401.78125,0.00012934565893374383,0.00033948427881114185,0.0003859114076476544,0.002433164743706584,0.001
0.013220137916505337,448956.1875,0.0001283063757000491,0.000344737054547295,0.000387095584301278,0.0023585003800690174,0.001
0.013070296496152878,466671.09375,0.00012676230107899755,0.000348207337083295,0.0003912665997631848,0.0024329661391675472,0.001
0.013452665880322456,500441.71875,0.00013055626186542213,0.0003422632871661335,0.00040353572694584727,0.0024140202440321445,0.001
0.013128519058227539,480187.5625,0.00012729164154734462,0.0003472631797194481,0.0004033356672152877,0.0024054928217083216,0.001
0.013526447117328644,462479.78125,0.00013127968122716993,0.0003710350429173559,0.0003783513093367219,0.0023786083329468966,0.001
0.013221483677625656,456680.71875,0.00012826162856072187,0.00034938525641337037,0.000395010516513139,0.002312182914465666,0.001
0.01395794004201889,445999.6875,0.00013566305278800428,0.00034826266346499324,0.0003878420393448323,0.0023582547437399626,0.001
0.013168429024517536,478464.6875,0.00012780909310095012,0.00035473640309646726,0.0003731271717697382,0.0023587567266076803,0.001
0.012668493203818798,471142.4375,0.00012288129073567688,0.000335625431034714,0.00037786090979352593,0.0023620380088686943,0.001
0.013271186500787735,461973.25,0.000128760322695598,0.00037510774563997984,0.0003669125435408205,0.0024144926574081182,0.001
0.012509706430137157,425664.4375,0.00012123934720875695,0.00033995957346633077,0.0003834879898931831,0.0024047463666647673,0.001
0.0125793581828475,437047.46875,0.00012192645954200998,0.0003468304348643869,0.00037999291089363396,0.002330061746761203,0.001
0.012896032072603703,458977.25,0.00012532700202427804,0.00033209240064024925,0.00034679402597248554,0.0023888121359050274,0.001
0.012927377596497536,497035.8125,0.00012558461457956582,0.00032558644306845963,0.00036432998604141176,0.002395827090367675,0.001
0.012405194342136383,445619.65625,0.00012038546265102923,0.00033554452238604426,0.0003499578742776066,0.002389650559052825,0.001
0.012579795904457569,475925.6875,0.00012199666525702924,0.00034927239175885916,0.000363890576409176,0.0023548470344394445,0.001
0.012862272560596466,496404.28125,0.0001249006891157478,0.00034421455347910523,0.0003519454621709883,0.002412431174889207,0.001
0.013188974931836128,453969.96875,0.00012822287681046873,0.0003221803344786167,0.00036372005706653,0.0023736583534628153,0.001
0.012233905494213104,450215.84375,0.00011855248885694891,0.0003412092919461429,0.000368369510397315,0.0023866682313382626,0.001
0.01259745005518198,465998.46875,0.00012226306716911495,0.0003329585597384721,0.0003626301768235862,0.002334827557206154,0.001
0.013689059764146805,476126.625,0.00013315235264599323,0.00033959446591325104,0.0003600225900299847,0.0024015656672418118,0.001
0.012483743019402027,482938.625,0.00012114239507354796,0.0003290797467343509,0.00036158072180114686,0.002417298499494791,0.001
0.0125303715467453,486333.09375,0.00012165724183432758,0.00032163001014851034,0.00036032588104717433,0.0023669814690947533,0.001
0.012404871173202991,472566.78125,0.000120336510008201,0.00033469568006694317,0.00035904391552321613,0.0024351419415324926,0.001
0.012460957281291485,454245.96875,0.00012100640014978126,0.00032955227652564645,0.00034503970528021455,0.002302097389474511,0.001
0.012010154314339161,453223.46875,0.00011638759315246716,0.00032815110171213746,0.0003674175532069057,0.002361038001254201,0.001
0.011796385049819946,455296.625,0.00011440749221947044,0.000309638591716066,0.0003550075925886631,0.002331333002075553,0.001
0.012460257858037949,434266.875,0.0001210336122312583,0.0003257467760704458,0.0003400666464585811,0.0023990017361938953,0.001
0.012559687718749046,475345.0625,0.00012195919407531619,0.00032921545789577067,0.0003492575779091567,0.0024532037787139416,0.001
0.012322976253926754,428219.0625,0.00011968630133196712,0.0003142150235362351,0.00034674422931857407,0.0023865753319114447,0.001
0.011951982043683529,413762.0625,0.00011591045040404424,0.00031705430592410266,0.00035827187821269035,0.0023274091072380543,0.001
0.012916004285216331,459846.875,0.00012557888112496585,0.0003248239809181541,0.00034313672222197056,0.0024135650601238012,0.001
0.011837293393909931,473401.96875,0.00011472519690869376,0.0003169436240568757,0.0003642631636466831,0.00241705565713346,0.001
0.011967131868004799,431131.3125,0.00011610308138187975,0.0003186777757946402,0.0003466085181571543,0.002418072195723653,0.001
0.012161215767264366,477293.8125,0.00011804192035924643,0.00032116303918883204,0.0003464269102551043,0.002322810934856534,0.001
0.012065442278981209,468603.0,0.00011707421799656004,0.0003221389779355377,0.00034541619243100286,0.0024243411608040333,0.001
0.012218599207699299,438290.8125,0.00011860769154736772,0.00032993461354635656,0.0003377195680513978,0.0024003004655241966,0.001
0.011788017116487026,447604.34375,0.00011435595661168918,0.0002996653493028134,0.000357250333763659,0.0023964105639606714,0.001
0.01157607976347208,441263.21875,0.00011225586058571935,0.0003191754221916199,0.00033506250474601984,0.0023375716991722584,0.001
0.012249572202563286,412888.90625,0.00011905581050086766,0.0002993496600538492,0.0003389888152014464,0.0024822084233164787,0.001
0.01173417828977108,424766.46875,0.00011375728354323655,0.0003195685858372599,0.00034881295869126916,0.002425924874842167,0.001
0.012120301835238934,464896.59375,0.00011762915528379381,0.00032096687937155366,0.0003476027341093868,0.0023101731203496456,0.001
0.011493193916976452,437517.3125,0.00011133852240163833,0.000312709336867556,0.00035804411163553596,0.00239648693241179,0.001
0.011809388175606728,455289.1875,0.00011460229143267497,0.0003025751211680472,0.00034751021303236485,0.0024117061402648687,0.001
0.01166834868490696,431043.75,0.00011331467248965055,0.0003078855515923351,0.0003185630775988102,0.002365774940699339,0.001
0.01218797080218792,435569.84375,0.00011839337821584195,0.000314894801704213,0.0003354802611283958,0.002344536129385233,0.001
0.011554066091775894,439865.9375,0.00011208854266442358,0.00032037534401752055,0.00032216572435572743,0.0023941651452332735,0.001
0.011768910102546215,476778.75,0.00011427695426391438,0.0002998715208377689,0.00033409701427444816,0.002423028228804469,0.001
0.01155630312860012,425272.625,0.00011210632510483265,0.000306204630760476,0.000337113015120849,0.002401217119768262,0.001
0.012547965161502361,427348.53125,0.00012193297152407467,0.00031569847487844527,0.000346503802575171,0.0023566726595163345,0.001
0.0116760628297925,437233.28125,0.00011322435602778569,0.0003149161930195987,0.00034416193375363946,0.0024087426718324423,0.001
0.011372262611985207,428900.40625,0.0001103281756513752,0.00030379678355529904,0.0003285682760179043,0.0023261914029717445,0.001
0.011844392865896225,444693.25,0.00011507398448884487,0.00029873932362534106,0.00032694931724108756,0.0024150433018803596,0.001
0.011393076740205288,447534.125,0.0001104156399378553,0.0003141963970847428,0.0003430091019254178,0.0022909457329660654,0.001
0.011841673403978348,443466.71875,0.00011500689288368449,0.00030221507768146694,0.0003318410599604249,0.0023956424556672573,0.001
0.011370281688869,412236.71875,0.00011017244833055884,0.00030032455106265843,0.00035841751378029585,0.0023664841428399086,0.001
0.01104797888547182,397154.65625,0.00010702163126552477,0.0003101789625361562,0.00033288763370364904,0.0024282378144562244,0.001
0.011305396445095539,414785.09375,0.00010950506839435548,0.0003278683579992503,0.00033272450673393905,0.0024593744892627,0.001
0.011329729110002518,418874.03125,0.00010998947254847735,0.0002914679062087089,0.00032285417546518147,0.00236205430701375,0.001
0.011873067356646061,424893.5625,0.00011536478268681094,0.00029571057530120015,0.00033067449112422764,0.0023397107142955065,0.001
0.011160777881741524,417840.625,0.00010818962618941441,0.00030214613070711493,0.00033401668770238757,0.002373378723859787,0.001
0.011386883445084095,393509.03125,0.00011049782915506512,0.00030462510767392814,0.00031993654556572437,0.0024819939862936735,0.001
0.011375823058187962,430240.4375,0.00011042538972105831,0.0002938589022960514,0.000325424742186442,0.0023642664309591055,0.001
0.011424916796386242,432863.0625,0.00011086928861914203,0.0002866686263587326,0.00034029941889457405,0.0024504445027559996,0.001
0.01099165715277195,442153.65625,0.00010658766404958442,0.00028501005726866424,0.00033396060462109745,0.002340526320040226,0.001
0.011701416224241257,409053.09375,0.00011377875489415601,0.00027483594021759927,0.0003242048842366785,0.0024020280689001083,0.001
0.011364026926457882,425490.78125,0.00011022589751519263,0.00031122795189730823,0.00032326095970347524,0.0024192766286432743,0.001
0.011314735747873783,372372.46875,0.00010980999650200829,0.00029904741677455604,0.0003202786319889128,0.0024072800297290087,0.001
0.011289453133940697,414306.90625,0.00010961823863908648,0.0002934127114713192,0.00031472835689783096,0.0023559085093438625,0.001
0.010943951085209846,436776.09375,0.00010595416824799031,0.00029426036053337157,0.0003533512935973704,0.002472828608006239,0.001
0.010740130208432674,420884.3125,0.00010411162656964734,0.0002938981633633375,0.0003171121352352202,0.0023462672252207994,0.001
0.010841310024261475,424291.5,0.00010518643102841452,0.00028116695466451347,0.0003172283759340644,0.0023469701409339905,0.001
0.011293154209852219,420895.40625,0.00010959278006339446,0.0002919930557254702,0.0003262700920458883,0.002474398585036397,0.001
0.0115793626755476,417655.28125,0.00011245034693274647,0.0003037916903849691,0.0003159442276228219,0.002446006750687957,0.001
0.011332450434565544,382847.78125,0.00011008256842615083,0.00028299837140366435,0.00031620002118870616,0.0024593190755695105,0.001
0.010968177579343319,410468.78125,0.00010644430585671216,0.000283797737210989,0.0003175819874741137,0.0023056436330080032,0.001
0.010521754622459412,403650.78125,0.00010197246592724696,0.00029106473084539175,0.0003116464940831065,0.002315256977453828,0.001
0.010464128106832504,402600.1875,0.00010128913709195331,0.0003058811998926103,0.00031631349702365696,0.0024116900749504566,0.001
0.010805132798850536,403143.15625,0.00010481333447387442,0.0002850225428119302,0.00031611815211363137,0.0023229157086461782,0.001
0.01048356480896473,416567.46875,0.00010157772339880466,0.000291302363621071,0.0003138303873129189,0.002322646789252758,0.001
0.010980602353811264,405467.125,0.00010652976197889075,0.00029176915995776653,0.00031543755903840065,0.0024023507721722126,0.001
0.01056681852787733,411527.0,0.00010242687130812556,0.0002740327036008239,0.00032702775206416845,0.002360074082389474,0.001
0.010638842359185219,415408.03125,0.00010310831567039713,0.0002955779491458088,0.0003125287767034024,0.002395778661593795,0.001
0.01061113178730011,415441.0625,0.00010284380550729111,0.0002844262053258717,0.0003220566431991756,0.002350947819650173,0.001
0.010809672065079212,438389.0,0.00010481762728886679,0.00028385515906848013,0.0003243308747187257,0.0023815457243472338,0.001
0.010720934718847275,413225.375,0.00010404446948086843,0.00027979741571471095,0.00030581129249185324,0.0023683581966906786,0.001
0.010615340434014797,407547.125,0.0001029353152262047,0.0002866950526367873,0.00030866306042298675,0.0024130456149578094,0.001
0.010358932428061962,398890.75,0.00010047717660199851,0.0002829733130056411,0.00029165760497562587,0.002389992121607065,0.001
0.010582612827420235,419288.875,0.00010265849414281547,0.00026970176259055734,0.00031458542798645794,0.002461940748617053,0.001
0.010858588851988316,419173.5,0.00010535481851547956,0.00027839315589517355,0.000319798244163394,0.0024011596105992794,0.001
0.010293293744325638,443471.09375,9.999041503760964e-05,0.0002551930083427578,0.0002843813272193074,0.002446527127176523,0.001
0.010826518759131432,415941.46875,0.00010503415251150727,0.0002896748192142695,0.00030823430279269814,0.0024148912634700537,0.001
0.011018008925020695,398706.53125,0.0001070866419468075,0.00027013904764316976,0.00030089131905697286,0.002382915001362562,0.001
0.010263578034937382,435646.375,9.94226211332716e-05,0.00028509116964414716,0.0003103041381109506,0.0023618051782250404,0.001
0.010057065635919571,411244.59375,9.744917770149186e-05,0.00026932128821499646,0.0003059789596591145,0.0024497886188328266,0.001
0.009970211423933506,398806.28125,9.651927393861115e-05,0.0002914867945946753,0.0002965657622553408,0.0024256997276097536,0.001
0.010312885977327824,408866.46875,0.00010006560478359461,0.00026283302577212453,0.00030243038781918585,0.002369455760344863,0.001
0.01064751110970974,366374.3125,0.00010333162936149165,0.00028295788797549903,0.000297050952212885,0.0024343833792954683,0.001
0.010176618583500385,394138.59375,9.863499144557863e-05,0.00027290848083794117,0.00030557793797925115,0.002387511543929577,0.001
0.01018370222300291,402466.65625,9.880798461381346e-05,0.00026935467030853033,0.0002890012401621789,0.0023725475184619427,0.001
0.010359406471252441,414512.8125,0.00010038097389042377,0.00028697861125692725,0.0003074341220781207,0.002410328248515725,0.001
0.01126497145742178,379284.78125,0.00010955780453514308,0.0002837396750692278,0.00028814072720706463,0.002325032139196992,0.001
0.00994954165071249,424110.59375,9.622747893445194e-05,0.0002925905864685774,0.00031415611738339067,0.0023420648649334908,0.001
0.010033936239778996,388972.25,9.726722055347636e-05,0.00027008794131688774,0.0002965500170830637,0.0023896198254078627,0.001
0.010047719813883305,398981.25,9.747970034368336e-05,0.0002667579974513501,0.00028579653007909656,0.0023472437169402838,0.001
0.009965727105736732,392692.09375,9.655425674282014e-05,0.0002912448544520885,0.0002810691948980093,0.002414439106360078,0.001
0.010134516283869743,385089.25,9.825656161410734e-05,0.00027009661425836384,0.0002996065013576299,0.002400872530415654,0.001
0.01004462968558073,381299.375,9.73907663137652e-05,0.0002543793525546789,0.00030852449708618224,0.0024100930895656347,0.001
0.009929478168487549,370587.1875,9.625050734030083e-05,0.00027019280241802335,0.0002909864706452936,0.0023837038315832615,0.001
0.009990714490413666,387240.4375,9.681568917585537e-05,0.00026411464205011725,0.0003069444792345166,0.0023616652470082045,0.001
0.009913424961268902,386223.1875,9.609120024833828e-05,0.0002701401535887271,0.00029107360751368105,0.0023698140867054462,0.001
0.009546355344355106,402477.78125,9.245576802641153e-05,0.0002653538540471345,0.00028764165472239256,0.00242815469391644,0.001
0.009850945323705673,385794.90625,9.539680468151346e-05,0.00027931988006457686,0.0002956886892206967,0.002375947777181864,0.001
0.00979989767074585,394011.65625,9.493156539974734e-05,0.00028494224534370005,0.0002800404909066856,0.002424937905743718,0.001
0.010024875402450562,402817.53125,9.718583169160411e-05,0.0002779490896500647,0.0002876167418435216,0.0023509145248681307,0.001
0.00994932558387518,397253.96875,9.640360076446086e-05,0.0002817069471348077,0.0002885512658394873,0.002383659826591611,0.001
0.009650970809161663,384569.78125,9.359409887110814e-05,0.00024983909679576755,0.00028570645372383296,0.0023788614198565483,0.001
0.010028441436588764,406421.75,9.742411930346861e-05,0.0002503705327399075,0.0002731729473453015,0.002425694838166237,0.001
0.010563683696091175,379548.34375,0.00010255137021886185,0.00027215215959586203,0.0002969496708828956,0.002399423159658909,0.001
0.010146777145564556,376305.625,9.846417378867045e-05,0.000249952805461362,0.0003014778485521674,0.002464480698108673,0.001
0.009837799705564976,395151.53125,9.545831562718377e-05,0.0002518782566767186,0.00028468246455304325,0.002368740038946271,0.001
0.009798761457204819,402381.65625,9.50319881667383e-05,0.00026228930801153183,0.0002804503310471773,0.0024192265700548887,0.001
0.009504047222435474,365333.53125,9.208312985720113e-05,0.0002581764420028776,0.0002856145438272506,0.0023839138448238373,0.001
0.010197523981332779,384133.375,9.898572170641273e-05,0.00026099252863787115,0.00029002188239246607,0.002344532636925578,0.001
0.009327482432126999,391974.78125,9.030984074342996e-05,0.0002514490915928036,0.0002954050141852349,0.0023071402683854103,0.001
0.009822152554988861,384287.65625,9.534466516925022e-05,0.00026916569913737476,0.0002583413734100759,0.0023933183401823044,0.001
0.00982255581766367,396476.125,9.520472667645663e-05,0.0002684269566088915,0.00028822480817325413,0.002375617390498519,0.001
0.010109614580869675,386723.375,9.817288810154423e-05,0.000265433918684721,0.0002709939726628363,0.0024110842496156693,0.001
0.009738780558109283,389218.5625,9.436476102564484e-05,0.000269878568360582,0.0002881745749618858,0.00232770130969584,0.001
0.009568330831825733,390881.375,9.273549949284643e-05,0.00026340436306782067,0.00027923230663873255,0.0023463128600269556,0.001
0.009561057202517986,416553.6875,9.254679025616497e-05,0.00027563495677895844,0.00028985735843889415,0.0023632084485143423,0.001
0.009746545925736427,369538.1875,9.459431021241471e-05,0.000256125204032287,0.00027184939244762063,0.0023127824533730745,0.001
0.009647265076637268,377257.59375,9.355189104098827e-05,0.0002578291459940374,0.0002783620439004153,0.0023980920668691397,0.001
0.009326859377324581,403694.375,9.030810178956017e-05,0.0002646860957611352,0.00027976222918368876,0.002382514765486121,0.001
0.009555939584970474,369405.6875,9.267567656934261e-05,0.0002435155911371112,0.00028475571889430285,0.0024236664175987244,0.001
0.009592873044312,382751.90625,9.310978930443525e-05,0.00024123548064380884,0.0002758655173238367,0.00233438634313643,0.001
0.009352639317512512,395726.75,9.069902444025502e-05,0.00024604215286672115,0.0002710013650357723,0.0024214577861130238,0.001
0.009432010352611542,370357.8125,9.14891206775792e-05,0.00025067312526516616,0.0002693962014745921,0.0023063281551003456,0.001
0.009451255202293396,381117.90625,9.151704580290243e-05,0.00025774413370527327,0.00029420305509120226,0.0023577213287353516,0.001
0.009538531303405762,388593.625,9.248496644431725e-05,0.0002595351543277502,0.00027243568911217153,0.002404839498922229,0.001
0.009378708899021149,402486.625,9.091654646908864e-05,0.00024287331325467676,0.00028341347933746874,0.002391101559624076,0.001
0.009005664847791195,384067.84375,8.72627497301437e-05,0.0002379746438236907,0.0002738392213359475,0.0023483303375542164,0.001
0.009047431871294975,377061.21875,8.76455451361835e-05,0.00025489635299891233,0.00026285109925083816,0.0024003840517252684,0.001
0.009127561934292316,404126.40625,8.838973008096218e-05,0.0002567194460425526,0.0002750865533016622,0.0022686044685542583,0.001
0.00929376482963562,391212.625,9.011598012875766e-05,0.0002448978484608233,0.0002712525019887835,0.00240904139354825,0.001
0.010043088346719742,343472.9375,9.75671864580363e-05,0.00025949065457098186,0.0002657974837347865,0.0023725065402686596,0.001
0.009399548172950745,372247.625,9.11702518351376e-05,0.0002480820694472641,0.00026837826590053737,0.0024293323513120413,0.001
0.009306375868618488,403617.40625,9.024511382449418e-05,0.00025267183082178235,0.00026428504497744143,0.0023386096581816673,0.001
0.00920924637466669,390384.71875,8.92611569724977e-05,0.0002584881440270692,0.0002615427365526557,0.0023114376235753298,0.001
0.00906636193394661,371174.15625,8.78677747095935e-05,0.00024034961825236678,0.0002722002100199461,0.0023310407996177673,0.001
0.009392423555254936,382904.5,9.11775350687094e-05,0.0002454633067827672,0.00025464349891990423,0.0024616827722638845,0.001
0.009403524920344353,383973.59375,9.121506445808336e-05,0.0002491507038939744,0.00026671667001210153,0.0024084681645035744,0.001
0.009125999175012112,390553.6875,8.843839896144345e-05,0.0002511467318981886,0.00026550376787781715,0.0023834581952542067,0.001
0.009252346120774746,360217.25,8.971646457212046e-05,0.0002469213504809886,0.0002671776164788753,0.0023649700451642275,0.001
0.009674061089754105,367186.6875,9.388737089466304e-05,0.00024114770349115133,0.0002815962943714112,0.0023951560724526644,0.001
0.009134910069406033,354909.0625,8.863860421115533e-05,0.00024375859356950969,0.00025087615358643234,0.002373185707256198,0.001
0.00883336178958416,360869.125,8.548729965696111e-05,0.0002517159446142614,0.00026961282128468156,0.00239672907628119,0.001
0.008943181484937668,380137.1875,8.658957813167945e-05,0.0002507678291294724,0.00027152494294568896,0.0023076802026480436,0.001
0.008935048244893551,384783.21875,8.649927622172982e-05,0.0002479786635376513,0.0002746930986177176,0.002378421602770686,0.001
0.008901569992303848,354114.84375,8.627938950667158e-05,0.00023217425041366369,0.00026661224546842277,0.002423800528049469,0.001
0.009395239874720573,386447.96875,9.127624070970342e-05,0.00023483269615098834,0.00025152284069918096,0.0024437522515654564,0.001
0.009182004258036613,373332.0,8.91955933184363e-05,0.000236144958762452,0.00024091142404358834,0.0023917530197650194,0.001
0.009387203492224216,383975.6875,9.113358828471974e-05,0.00023535308719146997,0.00026309440727345645,0.00246205716393888,0.001
0.008747043088078499,334678.21875,8.475738286506385e-05,0.00023031288583297282,0.00026371603598818183,0.0024290685541927814,0.001
0.00882800668478012,332325.03125,8.559547859476879e-05,0.00023436981427948922,0.00025472367997281253,0.0023911772295832634,0.001
0.00863479170948267,360936.5625,8.354070450877771e-05,0.0002557077968958765,0.00025855639250949025,0.0023589120246469975,0.001
0.009110373444855213,367681.3125,8.833203901303932e-05,0.00024858018150553107,0.0002579007123131305,0.002393048722296953,0.001
0.009053991176187992,374226.84375,8.780059579294175e-05,0.00024317552743013948,0.00025676205405034125,0.0023963255807757378,0.001
0.009030803106725216,389676.25,8.754998270887882e-05,0.00024023355217650533,0.0002622051106300205,0.0024586410727351904,0.001
0.00924028642475605,366198.65625,8.968831389211118e-05,0.0002349425049033016,0.00025908739189617336,0.0024440407287329435,0.001
0.009018031880259514,363806.28125,8.7548847659491e-05,0.000239691769820638,0.00023823592346161604,0.0024182558991014957,0.001
0.008723302744328976,357470.34375,8.449985034530982e-05,0.00023960570979397744,0.000259285414358601,0.002387234242632985,0.001
0.008947037160396576,382156.03125,8.68214265210554e-05,0.00023009513097349554,0.0002518384426366538,0.002392771188169718,0.001
0.00968762394040823,361781.0,9.423281881026924e-05,0.00023186689941212535,0.0002483504649717361,0.0024233022704720497,0.001
0.008875772356987,365899.25,8.602944581070915e-05,0.0002344594686292112,0.0002634200209286064,0.0023888645227998495,0.001
0.008944357745349407,379297.4375,8.679176971781999e-05,0.00023494468769058585,0.0002470304607413709,0.0024193916469812393,0.001
0.00914961937814951,330513.71875,8.874735794961452e-05,0.00024135045532602817,0.0002596261037979275,0.002439499367028475,0.001
0.008835348300635815,384868.5625,8.561834692955017e-05,0.00024075136752799153,0.00025872630067169666,0.0023774506989866495,0.001
0.008622679859399796,364342.65625,8.359241473954171e-05,0.00022903765784576535,0.0002495773369446397,0.0024130267556756735,0.001
0.00874998513609171,361001.71875,8.485803118674085e-05,0.00022419195738621056,0.00025619874941185117,0.0023986520245671272,0.001
0.008749081753194332,336215.90625,8.48628842504695e-05,0.00022173712204676121,0.0002566797484178096,0.0023584775626659393,0.001
0.008759506046772003,327693.40625,8.504205470671877e-05,0.00022415125567931682,0.00023821351351216435,0.002411874942481518,0.001
0.008472958579659462,351389.875,8.209203224396333e-05,0.0002421607350697741,0.00023697536380495876,0.0024187734816223383,0.001
0.00865886826068163,340506.0625,8.390709263039753e-05,0.000221310299821198,0.0002675608266144991,0.0023723398335278034,0.001
0.008647584356367588,349716.03125,8.385740511585027e-05,0.0002217191067757085,0.00025470711989328265,0.0023630561772733927,0.001
0.008631840348243713,357640.84375,8.356024045497179e-05,0.0002346497494727373,0.0002705965016502887,0.0023193215020000935,0.001
0.008444007486104965,366328.625,8.174006507033482e-05,0.00023520288232248276,0.00025588591233827174,0.00244559021666646,0.001
0.008426141925156116,333474.4375,8.15979074104689e-05,0.0002202914620283991,0.0002631607057992369,0.002462514443323016,0.001
0.008341329172253609,337239.5625,8.085223089437932e-05,0.000229574681725353,0.00023597526887897402,0.0023331332486122847,0.001
0.008551708422601223,328707.71875,8.29119817353785e-05,0.00023195733956526965,0.0002405685227131471,0.0024247735273092985,0.001
0.008597948588430882,319813.25,8.33462763694115e-05,0.0002251040277769789,0.00025299814296886325,0.002427050145342946,0.001
0.008990662172436714,375818.40625,8.729411638341844e-05,0.0002243604394607246,0.00025128430570475757,0.0023428453132510185,0.001
0.008528952486813068,378396.625,8.26097748358734e-05,0.0002290382981300354,0.00025890671531669796,0.002400338649749756,0.001
0.008493428118526936,355497.84375,8.238319423981011e-05,0.0002204495540354401,0.00024300861696247011,0.0023380229249596596,0.001
0.008275534026324749,331019.71875,8.021095709409565e-05,0.00021500229195225984,0.0002453095221426338,0.0024282101076096296,0.001
0.008248192258179188,336730.3125,7.988188008312136e-05,0.00022380289738066494,0.00024896959075704217,0.0023617057595402002,0.001
0.008125756867229939,341810.125,7.857942546252161e-05,0.0002262376219732687,0.0002601288433652371,0.002463089767843485,0.001
0.008230783976614475,339917.4375,7.978040230227634e-05,0.00020950092584826052,0.00024815925280563533,0.002391435671597719,0.001
0.008493389934301376,343017.71875,8.228503429563716e-05,0.00023227912606671453,0.00024858309188857675,0.0024455252569168806,0.001
0.008884895592927933,358119.59375,8.630676893517375e-05,0.00021454803936649114,0.00024528353242203593,0.002430165186524391,0.001
0.008471324108541012,352827.71875,8.207924838643521e-05,0.00022667109442409128,0.00025170561275444925,0.0024211315903812647,0.001
0.008528370410203934,353243.0,8.266315126093104e-05,0.00022754687233828008,0.0002493396168574691,0.0023612473160028458,0.001
0.008189518004655838,313778.25,7.924699457362294e-05,0.00022375461412593722,0.00025842085597105324,0.0023731410037726164,0.001
0.008659680373966694,346294.53125,8.402786625083536e-05,0.00023029239673633128,0.00023736932780593634,0.002306309062987566,0.001
0.008226914331316948,357914.40625,7.968848512973636e-05,0.00022400323359761387,0.00024308449064847082,0.002452180488035083,0.001
0.008556682616472244,344557.8125,8.302874630317092e-05,0.00021296383056323975,0.00024567291256971657,0.002448880113661289,0.001
0.00826871208846569,354781.46875,8.016458741622046e-05,0.00021577641018666327,0.00024060207942966372,0.0024064010940492153,0.001
0.008392478339374065,338194.59375,8.134324889397249e-05,0.00022041340707801282,0.0002491977356839925,0.0023346904199570417,0.001
0.008309690281748772,360169.96875,8.055995567701757e-05,0.00021567309158854187,0.00024448600015603006,0.002361595630645752,0.001
0.008685681968927383,311574.9375,8.423592225881293e-05,0.00023301082546822727,0.0002432734618196264,0.0023947972804307938,0.001
0.008357423357665539,319534.90625,8.110377530101687e-05,0.00021394732175394893,0.00023152437643148005,0.002430939581245184,0.001
0.008082158863544464,354383.90625,7.837605517124757e-05,0.00020403790404088795,0.00023829101701267064,0.0023388604167848825,0.001
0.008169642649590969,339349.59375,7.919190829852596e-05,0.0002174820692744106,0.00023705957573838532,0.0023181720171123743,0.001
0.00785802211612463,311039.4375,7.60774637456052e-05,0.00021142723562661558,0.00024042480799835175,0.002434933092445135,0.001
0.008746631443500519,357175.5625,8.498360693920404e-05,0.00020670366939157248,0.0002420426462776959,0.0023897355422377586,0.001
0.007933353073894978,341310.1875,7.687106699449942e-05,0.00021185202058404684,0.00023364776279777288,0.0023496418725699186,0.001
0.008169863373041153,340437.9375,7.915731839602813e-05,0.00021624605869874358,0.00024353541084565222,0.002424104604870081,0.001
0.008057652041316032,357292.15625,7.813894626451656e-05,0.00020776691962964833,0.00023238435096573085,0.0023682883474975824,0.001
